fpl_code,team,player,pos,cost,13,14,15,16,17,18,19,20,21,22,23,total_pts,ppm
248056,LEE,Tanaka,M,4.5,2.49,2.56,2.49,2.48,2.53,2.51,1.81,2.02,1.68,1.68,1.3,23.56,5.24
444463,CHE,Fofana,D,5.0,1.98,2.58,1.98,2.71,1.9,2.34,2.27,1.31,2.03,2.47,1.88,23.45,4.69
465694,MCI,N.Gonzalez,M,5.0,3.26,2.8,3.12,1.54,2.0,1.66,1.95,1.53,1.76,1.63,2.0,23.24,4.65
200834,SUN,Mukiele,D,4.5,2.6,1.23,1.18,2.32,1.89,3.19,1.63,2.11,2.07,2.41,2.56,23.19,5.15
116216,ARS,Trossard,M,7.5,1.26,2.39,1.91,2.61,2.04,2.25,2.28,1.92,1.95,2.07,2.31,23.01,3.07
514254,BHA,Gomez,M,4.5,2.57,2.63,2.94,1.83,2.58,1.17,2.06,2.41,1.36,1.81,1.59,22.95,5.1
493105,CHE,Garnacho,M,6.5,1.69,2.51,2.19,2.32,1.82,2.23,2.3,1.45,2.03,2.44,1.88,22.86,3.52
200641,BRE,Nelson,M,5.5,2.12,0.0,1.4,1.97,3.18,3.12,3.3,1.9,2.83,1.2,1.79,22.81,4.15
195384,ARS,Merino,M,6.5,3.34,3.53,2.18,2.13,1.6,1.75,1.81,1.49,1.41,1.64,1.84,22.71,3.49
231057,WOL,Bellegarde,M,5.5,1.29,2.11,2.13,1.39,2.73,2.18,2.46,2.63,2.17,2.02,1.41,22.53,4.1
204646,AVL,Malen,M,6.5,3.47,1.58,1.22,2.23,2.67,1.81,1.23,2.49,1.87,2.25,1.66,22.47,3.46
232859,TOT,Spence,D,4.6,2.3,1.51,1.85,2.05,1.59,1.64,1.83,2.44,1.69,2.63,2.77,22.3,4.85
560262,BOU,Kroupi.Jr,F,5.0,2.63,2.37,2.02,1.98,3.03,1.96,1.53,1.18,2.29,1.67,1.54,22.21,4.44
75115,WHU,Wilson,F,5.5,1.82,1.96,1.76,2.05,1.5,2.07,1.97,2.09,2.24,1.93,2.76,22.14,4.03
199598,LEE,Ampadu,D,4.5,1.25,1.79,1.61,1.96,2.29,2.8,1.22,2.33,1.78,2.72,2.35,22.1,4.91
221820,MUN,Martinez,D,4.5,0.0,1.32,1.43,2.03,2.09,2.46,3.4,2.71,3.2,1.82,1.43,21.9,4.87
550839,TOT,Odobert,M,5.5,2.73,2.09,2.24,1.96,1.63,1.44,1.62,2.39,1.41,2.21,2.15,21.87,3.98
462116,WHU,Todibo,D,4.5,1.54,1.63,1.66,2.18,1.03,2.41,2.11,2.26,2.42,1.69,2.85,21.78,4.84
487676,SUN,Hume,D,4.5,2.36,1.17,1.12,2.17,1.84,3.05,1.57,1.95,1.95,2.23,2.32,21.74,4.83
544877,LIV,Kerkez,D,6.0,2.06,2.58,2.02,1.94,1.78,2.36,2.21,1.68,0.93,2.66,1.5,21.72,3.62
248857,ARS,Madueke,M,6.5,1.99,2.33,1.9,2.36,1.78,1.95,2.03,1.71,1.66,1.91,2.06,21.69,3.34
502697,EVE,Alcaraz,M,5.0,1.54,2.19,2.54,1.11,2.04,2.81,2.33,1.94,2.07,1.32,1.62,21.48,4.3
249231,BRE,Lewis-Potter,D,5.0,2.17,0.66,1.39,2.04,2.87,2.3,2.82,1.72,2.66,0.97,1.83,21.42,4.28
111317,BOU,Brooks,M,5.0,3.05,2.45,2.14,1.82,2.75,1.79,1.34,1.17,2.02,1.42,1.43,21.38,4.28
513433,BHA,Gruda,M,5.0,1.61,2.18,2.94,1.61,2.6,1.06,2.06,2.58,1.25,1.87,1.61,21.38,4.28
494960,BUR,Hartman,D,4.5,1.89,2.17,1.57,2.47,1.65,2.51,1.95,1.6,2.09,1.04,2.32,21.25,4.72
596777,MUN,Dorgu,D,4.5,1.17,1.76,1.63,1.32,2.35,2.46,3.46,2.33,2.93,1.22,0.55,21.18,4.71
503714,BUR,Ugochukwu,M,4.5,1.87,1.93,1.74,1.98,1.94,2.14,2.01,1.9,2.04,1.62,1.95,21.1,4.69
433312,WOL,Munetsi,M,5.0,3.13,3.51,3.51,2.59,0.0,0.0,0.0,1.82,1.25,2.5,2.72,21.01,4.2
212319,TOT,Richarlison,F,7.1,2.73,1.95,2.23,1.74,1.47,1.27,1.66,2.46,1.26,2.11,2.09,20.99,2.96
427637,LEE,Aaronson,M,5.5,2.15,2.25,2.1,2.03,2.18,2.15,1.46,1.92,1.45,1.73,1.55,20.96,3.81
223827,SUN,Ballard,D,4.1,2.24,1.09,1.06,2.02,1.76,2.97,1.5,1.96,1.92,2.14,2.3,20.94,5.11
219847,ARS,Havertz,F,8.0,0.0,0.0,1.79,2.53,1.85,2.26,2.62,2.35,2.27,2.48,2.74,20.89,2.61
201895,SUN,Alderete,D,4.0,2.22,1.09,1.04,2.06,1.72,2.93,1.49,1.91,1.86,2.16,2.27,20.75,5.19
247955,SUN,Geertruida,D,4.5,2.0,1.06,1.02,2.0,1.84,3.02,1.61,1.9,1.86,2.12,2.19,20.64,4.59
223541,LIV,Chiesa,M,5.5,1.93,2.53,1.82,1.74,1.94,2.42,2.37,1.54,0.49,2.52,1.27,20.55,3.74
444145,ARS,Martinelli,M,7.5,1.36,2.18,1.71,2.35,1.73,1.94,2.0,1.62,1.53,1.84,2.05,20.3,2.71
445044,TOT,Kulusevski,M,6.5,0.0,0.0,0.0,0.0,1.0,2.64,2.97,3.78,2.82,3.51,3.44,20.16,3.1
477555,MCI,Bobb,M,5.5,1.95,1.38,2.23,1.21,2.33,1.81,2.27,1.59,1.79,1.53,2.05,20.14,3.66
222683,BOU,Kluivert,M,6.5,0.0,0.0,0.0,1.18,2.91,2.93,2.4,2.2,3.24,2.66,2.59,20.12,3.1
458249,MUN,Zirkzee,F,5.5,2.95,2.43,2.11,1.65,1.85,1.84,2.33,1.66,2.03,0.96,0.23,20.04,3.64
119471,NEW,Schär,D,5.5,1.7,1.91,2.43,1.96,1.33,1.32,2.05,1.62,2.09,1.86,1.74,20.01,3.64
206915,LIV,C.Jones,M,5.5,2.02,2.63,2.08,1.85,1.68,2.04,1.99,1.51,0.74,2.14,1.33,20.0,3.64
174594,LEE,Nmecha,F,5.0,2.12,2.23,1.71,1.72,1.78,2.22,1.23,1.82,1.5,1.92,1.72,19.97,3.99
624773,CHE,Estêvão,M,6.0,1.31,2.27,1.71,2.13,1.59,2.08,2.06,1.26,1.7,2.15,1.59,19.83,3.3
200617,LEE,James,M,6.0,1.56,2.24,1.84,1.81,1.84,2.17,1.26,1.86,1.45,2.01,1.76,19.8,3.3
482609,CHE,Gusto,D,5.0,1.42,2.71,2.1,1.99,1.4,1.93,1.95,1.03,1.68,1.98,1.4,19.59,3.92
611922,LIV,Ngumoha,M,5.0,1.98,2.76,1.98,1.87,1.75,2.37,2.31,1.53,0.15,2.81,0.0,19.52,3.9
510362,WOL,Toti,D,4.4,1.67,2.34,1.99,1.05,2.29,1.11,1.68,2.55,2.0,1.84,1.0,19.51,4.43
232653,NEW,J.Ramsey,M,5.5,1.31,1.78,2.32,1.94,1.53,1.56,2.14,1.64,1.98,1.68,1.63,19.5,3.55
171287,LIV,Gomez,D,5.0,1.78,3.16,2.48,1.76,1.4,1.94,1.84,1.37,0.51,2.08,1.1,19.43,3.89
155408,BOU,Cook,M,5.0,1.77,2.48,2.21,2.16,2.76,1.64,1.19,1.11,1.5,1.18,1.11,19.11,3.82
247693,TOT,Kolo Muani,F,6.5,2.26,1.76,2.06,1.61,1.21,1.26,1.39,2.3,1.28,2.01,1.99,19.11,2.94
58621,BUR,Walker,D,4.5,1.68,1.87,1.37,2.23,1.48,2.3,1.77,1.43,1.94,0.9,2.13,19.1,4.25
490094,EVE,Iroegbunam,M,4.5,2.12,1.71,1.95,1.31,1.79,2.16,1.92,1.7,1.94,1.08,1.31,19.0,4.22
449434,NEW,Elanga,M,7.0,1.29,1.92,2.33,1.95,1.36,1.42,2.04,1.46,1.91,1.62,1.59,18.89,2.7
500151,NFO,Savona,D,5.0,2.96,3.24,2.79,1.74,1.96,0.99,1.96,0.95,1.14,0.77,0.23,18.72,3.74
620487,BOU,Milosavljević,D,4.0,1.51,2.44,1.68,1.58,2.98,1.32,1.29,1.39,2.11,1.24,1.14,18.68,4.67
477064,MCI,Lewis,D,5.5,1.96,1.42,2.23,1.15,2.05,1.54,1.99,1.34,1.62,1.32,2.03,18.63,3.39
167887,BUR,Laurent,M,4.5,0.97,1.14,1.06,1.33,2.31,2.52,2.43,1.99,2.22,1.23,1.36,18.56,4.12
477717,BUR,Estève,D,4.0,1.55,1.87,1.28,2.24,1.41,2.36,1.73,1.37,1.84,0.75,2.04,18.45,4.61
476887,NFO,Bakwa,M,6.0,0.51,0.99,1.09,2.41,2.08,1.93,2.39,1.7,2.19,1.32,1.79,18.4,3.07
550864,MUN,Yoro,D,4.5,1.95,2.9,2.35,1.5,1.58,1.32,2.03,1.44,1.93,0.86,0.51,18.38,4.08
215439,WHU,Souček,M,6.0,1.37,1.27,1.34,1.65,1.37,1.92,1.93,1.83,1.91,1.51,2.27,18.36,3.06
209046,NFO,Hudson-Odoi,M,6.0,2.53,2.28,1.69,1.75,1.41,1.27,1.67,1.37,1.65,0.98,1.33,17.94,2.99
438234,MCI,Marmoush,F,8.0,2.47,2.03,3.01,2.04,0.0,0.0,0.0,1.57,1.95,1.93,2.93,17.93,2.24
97299,MCI,Stones,D,5.5,1.85,1.23,2.08,1.13,1.95,1.5,1.9,1.28,1.65,1.3,2.02,17.88,3.25
570526,TOT,Bergvall,M,4.5,2.34,0.92,1.44,1.28,1.8,1.8,1.97,2.02,1.14,1.59,1.5,17.81,3.96
233963,WHU,Mavropanos,D,4.5,-0.11,0.77,1.52,1.98,1.1,2.35,2.25,2.23,2.15,1.48,2.08,17.8,3.96
230046,NFO,Douglas Luiz,M,5.0,0.0,0.0,0.0,0.97,2.4,2.44,2.74,2.32,2.61,2.02,2.28,17.79,3.56
232892,FUL,Bassey,D,4.4,2.55,2.03,2.69,3.38,0.0,0.0,0.0,0.85,0.98,2.49,2.69,17.65,4.01
126184,MCI,Aké,D,5.0,2.2,1.18,2.16,0.95,1.92,1.45,1.91,1.2,1.51,1.2,1.89,17.57,3.51
91889,WHU,Füllkrug,F,6.5,1.4,1.32,1.28,1.67,1.07,1.71,1.68,1.72,1.86,1.53,2.27,17.51,2.69
128295,ARS,Nørgaard,M,5.0,0.0,1.92,1.45,2.39,1.59,1.87,1.98,1.36,1.26,1.67,2.02,17.49,3.5
500040,ARS,Mosquera,D,5.5,1.01,2.09,1.86,2.39,1.63,1.53,1.57,1.2,1.13,1.42,1.58,17.43,3.17
448514,MCI,Aït-Nouri,D,6.0,2.37,2.19,3.18,1.91,0.0,0.0,0.0,1.37,1.74,1.63,2.87,17.25,2.88
169528,FUL,Robinson,D,5.0,0.0,0.0,0.0,1.31,2.82,2.54,1.99,1.8,1.94,2.43,2.14,16.97,3.39
613804,WHU,Diouf,D,4.5,1.9,2.07,2.03,2.68,0.0,0.0,0.0,1.36,1.5,1.86,3.51,16.9,3.76
469272,BUR,Tchaouna,M,5.0,1.65,1.66,1.41,1.5,1.57,1.86,1.69,1.51,1.49,1.04,1.45,16.84,3.37
158534,WHU,Walker-Peters,D,4.5,0.35,0.46,0.71,1.06,1.35,2.89,2.56,2.42,2.39,1.07,1.56,16.82,3.74
198869,ARS,White,D,6.0,0.85,1.79,1.38,2.03,1.49,1.64,1.71,1.28,1.23,1.52,1.72,16.64,2.77
482973,NFO,Igor Jesus,F,6.0,2.74,2.38,1.6,1.44,1.27,1.06,1.59,1.14,1.42,0.7,1.07,16.39,2.73
214590,WHU,Wan-Bissaka,D,4.9,1.84,1.98,1.97,2.59,0.0,0.0,0.0,1.3,1.41,1.79,3.38,16.24,3.32
499169,ARS,Lewis-Skelly,D,5.5,0.79,1.74,1.3,1.93,1.39,1.64,1.72,1.19,1.14,1.47,1.79,16.1,2.93
578153,MCI,Khusanov,D,5.0,1.84,1.1,1.98,0.91,1.73,1.3,1.7,1.12,1.38,1.11,1.78,15.95,3.19
152551,CRY,Lerma,M,4.5,1.23,1.59,1.18,1.01,1.59,1.69,1.66,1.11,1.5,1.65,1.1,15.33,3.41
463936,CHE,Gittens,M,6.0,0.79,1.66,1.28,1.68,1.06,1.64,1.61,0.75,1.35,1.76,1.11,14.68,2.45
472713,BRE,Hickey,D,4.0,1.79,0.36,1.05,1.75,1.41,1.36,1.47,1.26,1.99,0.66,1.56,14.67,3.67
441302,AVL,Maatsen,D,5.0,1.89,1.06,0.86,1.62,1.69,0.87,0.67,1.8,1.06,1.84,1.08,14.44,2.89
535301,BHA,Baleba,M,4.5,2.39,2.06,2.36,1.69,0.0,0.0,0.0,1.71,0.4,1.5,2.12,14.24,3.16
516939,WOL,Agbadou,D,4.5,2.06,2.84,2.37,1.3,0.0,0.0,0.0,1.47,1.0,1.95,1.23,14.23,3.16
547719,NEW,L.Miley,M,4.5,0.84,1.22,1.77,1.5,0.96,1.07,1.6,1.23,1.49,1.25,1.21,14.14,3.14
225321,NEW,Ramsdale,G,5.0,0.82,1.27,1.92,1.43,0.81,0.83,1.54,1.19,1.62,1.24,1.32,14.01,2.8
496661,EVE,Dibling,M,5.0,0.83,1.0,1.47,0.52,1.59,2.04,1.57,1.35,1.56,0.79,1.23,13.96,2.79
54469,BOU,Smith,D,4.5,1.75,1.74,1.13,1.12,2.24,1.16,0.7,0.79,1.41,1.01,0.85,13.9,3.09
551483,BOU,A.Jimenez,D,4.5,1.82,1.55,1.06,1.1,2.04,1.2,0.79,0.77,1.6,0.99,0.99,13.9,3.09
465730,BHA,De Cuyper,D,4.5,1.13,1.58,2.13,0.55,2.03,0.28,1.45,2.09,0.35,1.29,0.96,13.83,3.07
206325,NFO,Zinchenko,D,5.5,0.0,0.0,0.0,1.08,2.26,1.92,2.91,1.89,2.37,0.0,1.3,13.73,2.5
231480,WOL,S.Bueno,D,4.5,0.32,1.07,1.0,0.23,2.38,1.19,1.76,2.35,1.79,1.2,0.35,13.63,3.03
180135,LEE,Longstaff,M,4.5,0.0,0.0,0.0,0.0,0.0,1.25,1.37,2.59,2.59,2.92,2.74,13.46,2.99
449871,AVL,Onana,M,4.5,1.45,0.94,0.82,1.47,1.57,1.07,0.9,1.57,1.14,1.45,1.03,13.41,2.98
209289,FUL,Smith Rowe,M,6.0,0.7,0.59,0.99,1.57,1.82,1.73,1.31,1.06,1.1,1.35,1.08,13.31,2.22
577016,CHE,Acheampong,D,4.5,0.52,1.5,1.11,1.64,0.94,1.54,1.5,0.66,1.24,1.59,1.05,13.27,2.95
577669,SUN,Sadiki,M,4.5,2.69,1.95,1.87,1.94,0.0,0.0,0.0,0.65,0.73,1.22,2.15,13.19,2.93
95658,MUN,Maguire,D,4.5,0.0,1.45,1.35,1.37,1.17,1.31,1.92,1.43,1.88,0.86,0.44,13.17,2.93
219924,FUL,Diop,D,4.0,0.0,-0.13,0.7,1.29,2.86,2.53,1.96,0.94,1.12,1.07,0.75,13.08,3.27
242898,TOT,Johnson,M,7.1,1.31,0.75,1.5,1.17,0.89,0.54,0.8,2.09,0.55,1.68,1.72,13.01,1.83
109646,CHE,Tosin,D,5.0,0.47,1.46,1.08,1.56,0.92,1.47,1.48,0.59,1.35,1.58,1.0,12.97,2.59
489706,CRY,Devenny,M,4.5,0.0,1.85,0.75,0.24,1.67,1.85,1.78,0.89,1.34,1.64,0.58,12.57,2.79
513466,EVE,Röhl,M,5.0,0.0,0.0,0.0,0.0,0.36,2.34,2.23,2.21,2.3,1.31,1.66,12.42,2.48
207283,BRE,Jensen,M,4.5,1.73,-0.13,0.71,1.4,1.37,1.3,1.46,1.01,1.77,0.56,1.23,12.42,2.76
532605,CHE,Andrey Santos,M,4.5,0.72,1.63,1.21,1.48,0.77,1.37,1.3,0.48,1.02,1.45,0.81,12.23,2.72
492777,LIV,Bradley,D,5.0,0.0,0.0,0.0,0.0,1.17,2.19,2.32,1.57,1.02,2.41,1.43,12.1,2.42
490721,WOL,H.Bueno,D,4.5,0.78,1.38,1.15,0.39,1.9,0.85,1.44,1.72,1.25,0.96,0.27,12.09,2.69
497949,WOL,Møller Wolfe,D,4.5,1.1,1.47,1.21,0.48,1.57,0.64,1.11,1.72,1.22,1.15,0.38,12.06,2.68
204580,BRE,Janelt,M,4.5,1.66,0.02,0.68,1.3,1.32,1.25,1.39,1.03,1.65,0.57,1.18,12.06,2.68
486520,LEE,Gruev,M,4.5,2.12,2.07,1.9,1.14,1.27,1.22,0.24,0.74,0.06,0.66,0.45,11.86,2.63
433154,EVE,McNeil,M,6.0,0.42,0.67,1.36,0.09,1.14,1.93,1.44,1.26,1.48,0.49,1.31,11.59,1.93
492859,LEE,Gnonto,M,5.5,0.27,0.84,1.01,1.14,1.27,1.58,0.64,1.43,0.9,1.34,1.1,11.53,2.1
482442,TOT,P.M.Sarr,M,5.0,1.64,1.28,1.74,1.67,0.0,0.0,0.0,1.65,0.37,1.4,1.77,11.52,2.3
108413,CRY,Hughes,M,4.5,0.92,1.35,0.74,0.49,1.31,1.42,1.37,0.68,1.14,1.33,0.68,11.43,2.54
232112,MUN,Ugarte,M,4.5,0.8,1.47,1.18,1.02,0.99,1.08,1.46,1.12,1.31,0.71,0.27,11.39,2.53
110504,SUN,Traoré,M,5.0,2.21,1.71,1.58,1.82,0.0,0.0,0.0,0.59,0.58,1.17,1.65,11.32,2.26
511499,TOT,Tel,M,6.0,1.24,0.68,1.3,0.84,0.46,0.35,0.58,2.02,0.57,1.6,1.64,11.29,1.88
244042,FUL,Muniz,F,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.57,2.09,3.3,3.25,11.26,2.05
651426,CRY,Canvot,D,4.0,0.96,1.47,0.8,0.46,1.2,1.28,1.31,0.63,1.14,1.39,0.63,11.25,2.81
135720,TOT,Danso,D,4.5,3.1,-0.01,0.93,0.71,0.3,0.47,0.61,1.65,0.55,1.37,1.45,11.13,2.47
179458,BUR,Bruun Larsen,M,5.0,0.73,0.86,0.77,1.07,1.08,1.45,1.21,0.85,1.13,0.67,1.17,10.98,2.2
216646,NEW,Wissa,F,7.5,0.0,0.0,0.0,2.07,0.0,0.0,0.0,1.6,2.19,2.23,2.72,10.8,1.44
76357,FUL,Cairney,M,4.5,0.5,0.31,0.83,1.32,1.43,1.34,1.08,0.84,0.96,1.1,1.01,10.73,2.38
516895,MUN,Mainoo,M,4.5,0.34,1.27,1.0,0.98,1.07,1.14,1.57,1.19,1.44,0.65,0.06,10.73,2.38
204120,BHA,Boscagli,D,4.5,0.0,1.14,1.61,0.18,1.91,0.32,1.41,2.0,0.21,1.08,0.81,10.67,2.37
551210,CHE,Hato,D,5.0,0.0,1.33,0.86,1.47,0.71,1.37,1.26,0.35,1.0,1.41,0.8,10.56,2.11
168636,BOU,Enes Ünal,F,5.5,1.63,1.42,0.91,0.9,2.04,0.88,0.39,0.06,1.34,0.51,0.33,10.42,1.89
434399,SUN,Reinildo,D,4.0,2.0,0.84,0.83,1.77,0.0,0.0,0.0,0.63,0.64,1.66,2.04,10.41,2.6
209243,AVL,Sancho,M,6.0,1.55,0.62,0.29,1.27,0.0,1.0,0.73,1.58,0.92,1.45,0.84,10.26,1.71
204968,NFO,Yates,M,4.5,1.33,1.36,1.17,1.25,0.9,0.65,1.21,0.68,0.93,0.25,0.5,10.24,2.27
441271,WOL,Hoever,D,4.0,0.55,1.01,0.7,-0.13,2.15,1.06,1.55,1.54,1.03,0.84,-0.06,10.22,2.55
503301,NFO,Hutchinson,M,6.0,1.34,1.25,1.05,1.11,0.78,0.5,1.17,0.81,1.07,0.33,0.73,10.15,1.69
